text,label
" This movie is one of the very few true stories from the '40s that I'd actually recommend to friends. Of the many popular movies produced by Warner Bros. at the time, few can be said to be as emotionally true to the real life events of the time as 'Concho.' I especially loved the final scene, in which the town falls into a state of",1
" For the crew and cast, the picture was a revelation. The Amherst Cinematheque in Amherst, Mass., was a test for the entire crew. It was a big set-up, with several costume changes and heavy makeup effects. The result was a dazzling film. The beginning of the film is beautiful. Before the camera zooms in on her,",1
" I've hated this movie ever since I first saw it in '45. The main problem is that this movie is the definition of cheap. It is one of the most pointless attempts at a bad Western I've ever seen. It is a disaster. Apparently this movie was made as a vehicle for the actors who were under contract to Johnny Bench and Benny Baker, and it robbed",1
" The picture was restored in the early seventies with a color restoration and then in a 16mm master print in the late eighties. The new restoration was done by John Paul Bode and Stanley Burrows, who had pointed out one of the most obvious issues with the restoration was the viewer's eye in the picture. The two seem to have a sense of humor and said",1
" I have watched many movies with an affinity for ""The Magnificent Seven,"" but the one I most enjoyed was ""The Magnificent Seven,"" directed by John Ford. This movie is classic Ford, and the sardonic dialogue of Conrad is a delight. The story is based on the legend of the ""Seven Treasure Hunts,"" and was based on a novel by Nathaniel Hawthorne",1
" The man who directed 'Concho' was Oscar-nominated for the Oscar for best director. He goes on to say that the movie he's worked on, 'Brotherhood,' was also nominated for best director. He has an interesting point: 'The tone is much more serious in 'Concho' than 'Brotherhood,' and when it comes to spirituality it's",1
" In 'High Noon,' Larry Fournier is a young man with a tragic past. His father was killed in the first hours of the battle. His mother was left to carry him into the future. His brother is also gone, but his only parent is his sister, and so he and his family are reduced to the status of strangers. The young man's self",1
" The movie is a wonderful movie and made me cry. I have not seen the movie before but I have adored the first two 'Magnificent Seven' movies. This one is better, and it uses every word in the movie. The story seems to be about a small group of rebels who escape from a harsh life in New Mexico (they had to lie about being a",1
" If there's one recommendation for the film-goer who misses this film because of one episode or one incident, it's to check out the next best thing, the one that that wouldn't be the same as 'Concho.' If you're not quite with me, here's the synopsis to the story: When high school geography teacher, Mr. Conchos,",1
" Wow. What a ride. I've been a movie buff for a very long time (and never have I seen a movie that I've been so obsessed with). But this is THE movie for me. The music is especially impressive, though I doubt that anyone can 'hear the music' when they listen to it. A wonderful way to wrap up a long night of",1
" When I started this movie, I thought it was going to be a good, solid showing of this movie. I enjoyed the acting in it. The acting was fine. The movie was enjoyable, except for a few unimportant scenes. It was not worth much money. I found it tolerable. I watched it in October. I had no desire for it. I think",1
" In a sequence that The World Has Never Seen, Ronnie Cleveland (Will Smith) discovers that he's the son of a leader of a tribe, and he soon finds that he's taking over his own younger brother's father's tribe. Unfortunately, the leader has been killed in the line of duty, and his body's exhumed to discover that his corpse is of an",1
" After seeing 'I Walked With A Ghost,' I thought this was an excellent remake of the original 'High Noon.' Even more interesting is the presence of both Father Kelly and William Friedkin. They both draw you in so quickly, you start to forget that you're watching a remake, and that the original is a story of war, bullets, death and human frailty",1
" I've seen a number of Sinatra movies and, as the saying goes, Sinatra is an artist who is never satisfied. While he never really achieves greatness, the rewards often don't outweigh the risks of his work. This time, with his tribute to his late friend, a young woman he's met at Broadway and 62nd Street, he's making the most of",1
" This film is the epitomy of a ""perfect film,"" just what one needs to make a great 20th Century-Fox classic. An ill-fated picture which needed to be made to make a great picture, it's now impossible to know what to make of it because the film has become so quintessentially about ""homey"" matters. It's prime territory",1
" This was the first Sinatra film that I saw at the age of 11 and I was so blown away by his performance that I have not been able to put it down since. I've been to see a lot of his movies since then, but I was so eager to see Concho, ""The Story of Concho Mex,"" that I went to see it on opening",1
" I met Jeter at a club and he invited me to the 2nd party. We danced to the sound of the party, drank a lot and danced to heavy metal music. I was able to go part of the way to a party I enjoyed, and to have been part of that party. But I had the opportunity to take the last two of those two trips and",1
